"part","FX_Thing","partnumber","testTime","testMonth","testDay","testYear","testHour","testMinute","metricName","metricispass","metricValue","yearWeek"
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Coolant Flow Rate,1,19.251518,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Coolant Pressure,1,31.797504,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,"Coolant ""Power""",1,12.545986,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,RPM Inverter Side,1,617.356262,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Torque Inverter Side,1,277.788788,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Intermediate Gear Clicking Negative,1,0.167256,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Intermediate Gear Clicking Positive,1,0.116943,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Input Gear Clicking Negative,1,0.007909,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Input Gear Clicking Positive,1,0.007720,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Output Gear Clicking Negative,1,0.146550,21
P1025598-01-U-ST17F1035463R1,P1025598-01-U:ST17F1035463R1,"1025598-01-U",2024-05-24 07:26:55.000,5,24,2024,7,26,Output Gear Clicking Positive,1,0.232895,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:49:36.000,5,24,2024,7,49,"6208 Cage Failure",1,57.849724,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:49:36.000,5,24,2024,7,49,Max,1,555.579041,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:49:36.000,5,24,2024,7,49,Torque Inverter Side,1,312.437012,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Motor 1st Ord Max,1,0.169271,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Motor 2nd Order Max,1,0.040831,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Motor 1st Ord Avg,1,0.086941,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Motor 2nd Ord Avg,1,0.019894,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Motor 3rd Ord Avg,1,0.009781,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Motor 4th Ord Avg,1,0.041255,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Growl 4-6,1,0.079845,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,DI Alert,1,0.000000,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Motor 3.6th Ord Avg,1,0.009277,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,CH/Input Bearing Race Defect,1,1.152135,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,CH/Input Bearing Ball Defect,1,1.217607,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,CH Inter Bearing Race Defect,1,1.365072,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,CH Inter Bearing Ball Defect,1,1.115114,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Inv Gear Side Tach Noise,1,-6.066577,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,Inv Gear Tack Skipping,1,4467.000000,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:51:17.000,5,24,2024,7,51,"6308 Bearing Inner Race Defect",1,2.120248,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A2 78 TSwp Coast Grms,1,0.001950,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A1 78 TSwp Drive Grms,1,0.001091,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A1 243 Tswp Coast Grms,1,0.020570,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A1 243 Tswp Drive Grms-600Nm,1,0.023015,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A1 TSwp Drive High Order Limit,1,-1.000000,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,PosTorque Bias Range,1,170.398529,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,PosTorque Bias Range,1,170.398529,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Stator Temp Delta,1,0.532710,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Torque_Range_Satisfied,1,1906.187256,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Input Gear Clicking,1,2.814906,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Intermediate Gear Clicking,1,2.188110,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Output Gear Clicking,1,2.425219,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Coolant Flow Rate,1,19.470129,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Coolant Pressure,1,31.761667,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,"Coolant ""Power""",1,12.291538,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,RPM Inverter Side,1,617.885986,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Torque Inverter Side,1,262.529602,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Intermediate Gear Clicking Negative,1,0.144377,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Intermediate Gear Clicking Positive,1,0.066465,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Input Gear Clicking Negative,1,0.010586,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Input Gear Clicking Positive,1,0.006161,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Output Gear Clicking Negative,1,0.209541,21
P1025598-01-U-ST15B0083332R1,P1025598-01-U:ST15B0083332R1,"1025598-01-U",2024-05-24 07:52:26.000,5,24,2024,7,52,Output Gear Clicking Positive,1,0.086009,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:55:23.000,5,24,2024,7,55,"6208 Cage Failure",1,57.356808,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:55:23.000,5,24,2024,7,55,Max,1,556.103638,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:55:23.000,5,24,2024,7,55,Torque Inverter Side,1,313.762054,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Motor 1st Ord Max,1,0.153014,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Motor 2nd Order Max,1,0.037415,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Motor 1st Ord Avg,1,0.044935,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Motor 2nd Ord Avg,1,0.020808,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Motor 3rd Ord Avg,1,0.010827,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Motor 4th Ord Avg,1,0.088545,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Growl 4-6,1,0.112010,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,DI Alert,1,0.000000,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Motor 3.6th Ord Avg,1,0.007937,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,CH/Input Bearing Race Defect,1,1.169878,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,CH/Input Bearing Ball Defect,1,1.165972,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,CH Inter Bearing Race Defect,1,1.303540,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,CH Inter Bearing Ball Defect,1,1.098981,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Inv Gear Side Tach Noise,1,-6.679871,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,Inv Gear Tack Skipping,1,4606.000000,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:57:04.000,5,24,2024,7,57,"6308 Bearing Inner Race Defect",1,1.745905,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A2 78 TSwp Coast Grms,1,0.002156,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A1 78 TSwp Drive Grms,1,0.003646,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A1 243 Tswp Coast Grms,1,0.005772,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A1 243 Tswp Drive Grms-600Nm,1,0.781705,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A1 TSwp Drive High Order Limit,1,-1.000000,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,PosTorque Bias Range,1,256.686737,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,PosTorque Bias Range,1,256.686737,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Stator Temp Delta,1,0.626305,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Torque_Range_Satisfied,1,1945.724854,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Input Gear Clicking,1,2.565657,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Intermediate Gear Clicking,1,2.279237,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Output Gear Clicking,1,2.271254,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Coolant Flow Rate,1,19.576965,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Coolant Pressure,1,31.698910,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,"Coolant ""Power""",1,12.121943,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,RPM Inverter Side,1,617.759094,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Torque Inverter Side,1,277.629517,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Intermediate Gear Clicking Negative,1,0.088310,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Intermediate Gear Clicking Positive,1,0.041353,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Input Gear Clicking Negative,1,0.006019,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Input Gear Clicking Positive,1,0.004182,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Output Gear Clicking Negative,1,0.166242,21
P1025598-01-U-ST16E1006003R1,P1025598-01-U:ST16E1006003R1,"1025598-01-U",2024-05-24 07:58:14.000,5,24,2024,7,58,Output Gear Clicking Positive,1,0.053816,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:01:10.000,5,24,2024,8,1,"6208 Cage Failure",1,57.778347,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:01:10.000,5,24,2024,8,1,Max,1,555.044189,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:01:10.000,5,24,2024,8,1,Torque Inverter Side,1,312.023499,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Motor 1st Ord Max,1,0.135173,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Motor 2nd Order Max,1,0.074373,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Motor 1st Ord Avg,1,0.068390,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Motor 2nd Ord Avg,1,0.031572,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Motor 3rd Ord Avg,1,0.008481,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Motor 4th Ord Avg,1,0.052550,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Growl 4-6,1,0.068934,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,DI Alert,1,0.000000,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Motor 3.6th Ord Avg,1,0.009533,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,CH/Input Bearing Race Defect,1,1.117573,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,CH/Input Bearing Ball Defect,1,1.117998,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,CH Inter Bearing Race Defect,1,1.313842,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,CH Inter Bearing Ball Defect,1,1.089945,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Inv Gear Side Tach Noise,1,-6.760474,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,Inv Gear Tack Skipping,1,4673.000000,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:02:51.000,5,24,2024,8,2,"6308 Bearing Inner Race Defect",1,1.708159,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A2 78 TSwp Coast Grms,1,0.001302,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A1 78 TSwp Drive Grms,1,0.002084,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A1 243 Tswp Coast Grms,1,0.078048,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A1 243 Tswp Drive Grms-600Nm,1,0.533424,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A1 TSwp Drive High Order Limit,1,-1.000000,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,PosTorque Bias Range,1,241.715698,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,PosTorque Bias Range,1,241.715698,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Stator Temp Delta,1,0.103564,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Torque_Range_Satisfied,1,1964.249146,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Input Gear Clicking,1,2.526417,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Intermediate Gear Clicking,1,2.229083,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Output Gear Clicking,1,2.335820,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Coolant Flow Rate,1,19.911680,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Coolant Pressure,1,31.501263,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,"Coolant ""Power""",1,11.589583,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,RPM Inverter Side,1,618.004395,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Torque Inverter Side,1,286.467255,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Intermediate Gear Clicking Negative,1,0.074362,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Intermediate Gear Clicking Positive,1,0.037199,21
P1025598-01-U-ST19G1073173R1,P1025598-01-U:ST19G1073173R1,"1025598-01-U",2024-05-24 08:04:00.000,5,24,2024,8,4,Input Gear Clicking Negative,1,0.008731,21
